,lat,lng,name,address,shop_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39
27,47.667678207846365,-122.385017685337,Caffe Umbria,5407 Ballard Ave NW,28,0.002974331779076948,0.0,0.04235569515451695,0.0,0.0,0.0,0.04705057377890918,0.05003903905786799,0.0,0.020101629647254718,0.028902006773557663,0.02040389440000383,0.0,0.02925558265467348,0.012981678329326592,0.0,0.0,0.0018799811629797265,0.019531704443437468,0.002724195006737112,0.024309345622774325,0.06587067395644408,0.0033072799327265195,0.0,0.003757310532504074,0.0,0.003149253905356724,0.0011039833880608,0.0,0.09559483830922437,0.0,0.0,0.0008346149621277403,0.03794240249836598,0.187427025222442,0.035264163726116037,0.0566247036423447,0.00396837827114111,0.0,0.0
28,47.66882852714093,-122.38437785628315,Cupcake Royale and Verite Coffee,2052 NW Market St,29,0.0,0.0,0.005764899439065357,4.56985933161367e-05,0.0,0.5872409764425721,0.0032701025429230845,0.0,0.001542772498864394,0.0,0.0,0.014176666381405441,0.0,0.0,0.0,0.0068833360952933135,0.0,0.0,0.0,0.0,0.003484912382229205,0.008905736225167443,0.0,0.0,0.0,0.00011231644911812549,0.0,0.0,0.006663676121794364,0.0,0.0,0.0,0.0,0.10963972201410532,0.0031841720756153533,0.0,0.0,0.0,0.0,0.0
29,47.667854999999996,-122.38446499999999,His Word Found Here,5404 22nd Ave NW,30,0.04826017407147869,0.0,0.0,0.0,0.0,0.0,0.0,0.03394769902041538,0.006297653633962866,0.00789246740607257,0.0,0.040011062298553474,0.0,0.0,0.06409157084054844,0.0,0.0016259274600110827,0.0,0.0,0.0,0.004487904192888389,0.0,0.0,0.0,0.016578295515226774,0.0,0.07003270654062807,0.0,0.0,0.2091814819867703,0.009242344589371522,0.0009696848983248617,0.0,0.100328649458971,0.0366242579532774,0.0,0.0,0.019673052152474696,0.014659796389455504,0.0
30,47.65598250357386,-122.38366701499613,Caffe Appassionato Roastery and Tasting Bar,4001 21st Ave W,31,0.03414286258561053,0.03528390084622685,0.0,0.0,0.0,0.007492682668107094,0.00045783410075312666,0.0,0.0,0.02861612559640214,0.016782104972548468,0.012278626352611769,0.0,0.002996122497195816,0.0,0.0,0.0,0.0,0.029503734039825508,0.0,0.0,0.059363289047499386,0.0,0.0,0.0,0.006927637826645261,0.0,0.0,0.01908012447715542,0.0,0.16397304683095065,0.020095896553725345,0.0,0.0,0.008818734597258444,0.0,0.0486853379963644,0.01045774022838139,0.0,0.14036490690661327
31,47.58368888260443,-122.38637259654448,Caffe Fiore,2206 California Ave SW Ste B,32,0.004834686094630554,0.0,0.009828701110432951,0.059249249558112435,0.003934342151771312,0.0,0.0,0.0,0.0,0.07794670458130969,0.10463493176606052,0.11924554801467972,0.04035876565409921,0.022969641275382247,0.0,0.0,0.02055994622355881,0.0018854763185998829,0.010741986617872876,0.0,0.012493714046086348,0.0,0.03587652210760745,0.0,0.0,0.0,0.06308375592070578,0.0,0.0,0.11193448660274832,0.04215979853796902,0.010985698013605808,0.0,0.011747959665872058,0.0,0.08755798440228017,0.03869701279566119,0.0,0.010313713246153969,0.0
32,47.666625428537046,-122.38346895132887,Anchored Ship Coffee Bar,5306 Ballard Ave NW,33,0.05148935110194208,0.017969787170022625,0.023652202107654285,0.0019917931711494158,0.0020559208135732575,0.05048332769350358,0.003647520860070768,0.0,0.007732419540685909,0.012459201765355652,0.006740681345010419,0.07078645840860825,0.01433056898643345,0.08291790525828281,0.0,0.0,0.01794168616891283,0.03092010957034636,0.015315539394407888,0.0,0.05676367156657323,0.046506897117977376,0.0,0.0,0.0,0.007056223308425184,0.0020016853358143048,0.0002796991330575156,0.0,0.09381075193378853,0.02632668149124356,0.0,0.010387846230996109,0.007900627591436412,0.02337416785071272,0.1611603506167788,0.03838353988541555,0.0,0.0,0.025785457980629804
33,47.668535600070804,-122.38229360111086,Bauhaus Books & Coffee,2001 NW Market St,34,0.1409499754708718,0.0182420228007668,0.008194740285916163,0.03622347613093147,0.0,0.0,0.024754182680366856,0.1162686052549594,0.03702976091642785,0.021624552034105213,0.025844967827544876,0.04040974743951164,0.015423720428973909,0.0,0.009386562144946806,0.0,0.0,0.0,0.02472707522811014,0.011466852568720784,0.010781046434639951,0.007925325341929008,0.015033108194417309,0.0046831833607033566,0.0,0.004172140435480786,0.0,0.0,0.0430219201020201,0.0037131265670049367,0.028436245841174237,0.0,0.0,0.02520896616337448,0.06866881145048248,0.0,0.0075823286333000905,0.0,0.0,0.05755091779916297
34,47.66872398217398,-122.38131628905106,Sip and Ship,1752 NW Market St,35,0.0,0.011721961375383729,0.0,0.0,0.007643432305838905,0.0,0.0866225161357604,0.02258651771014265,0.057284845540752985,0.0,0.0,0.06486998978804825,0.0,0.0,0.0,0.0,0.12617235172299912,0.0,0.016291948398552417,0.0,0.032326562964155016,0.016836975656975575,0.05712589075259001,0.0,0.014243209345740969,0.0,0.0,0.0,0.0,0.06088674106534779,0.0,0.0,0.01011986740271744,0.034695906115225765,0.030304771068107438,0.0,0.0,0.0,0.0,0.1547939463077686
35,47.66699649547921,-122.38279294429188,Caffè Fiorè,5405 Leary Ave NW,36,0.0318620582596184,0.0,0.0,0.005904471103093362,0.0008156181129533971,0.0006191564639750036,0.06437742013056476,0.016712666988476732,0.0,0.002746185681348491,0.10526296448307024,0.05207959386421944,0.0,0.07119160757373326,0.0663413063520354,0.005653444565535157,0.03174779321224791,0.0,0.02002260572135938,0.0,0.030739301602208776,0.046546210735077066,0.007549538813825055,0.0,0.0,0.013626141148382023,0.0814977722590883,0.0,0.04476352117153061,0.09377270538338144,0.0,0.006410716173590153,0.0,0.0009415707954335913,0.07615276165862701,0.0,0.04588618932004735,0.030366303358042083,0.026230859353161416,0.07576464080117706
36,47.589157638949864,-122.38136261701584,Moondrop Coffee & Tea,1619 Harbor Ave SW,37,0.017415582535075788,0.007116211531392612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006907045795016782,0.0,0.016871123566930282,0.06208801695931464,0.0,0.02191551884387204,0.0017720521589918473,0.0,0.002511629371600026,0.03795829470884623,0.0,0.0,0.04223222489155077,0.03121833086230051,0.013526762557705772,0.3828009959757846,0.007084631272605581,0.010491918252958459,0.0,0.023267246559443767,0.010866707413009671,0.03308500637091067,0.002926893405465918,0.0,0.0,0.0,0.015434129385704154,0.004722025026112079,0.0,0.0195996451049346,0.0
37,47.560070848987436,-122.38293369774158,Sound & Fog,4735 40th Avenue SW,38,0.013946582203509065,0.0,0.0,0.0,0.0032729278629050717,0.0014862363104596482,0.023793794224121874,0.035873455960271625,0.0,0.0007135963265879499,0.007582338099472326,0.0722873506693167,0.10412086018038318,0.02362268254122024,0.004000964282135111,0.0,0.003294601690398455,0.00717959610633203,0.004214388430850549,0.0301743478947892,0.0,0.0,0.0,0.0,0.2680738175009628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20054700886232327,0.0,0.0,0.024805146766008413,0.0,0.0510873939586156,0.0,0.0
38,47.668542440559825,-122.37881938983554,Mighty-O Donuts,1555 NW Market St,39,0.0,0.0,0.0,0.0,0.0,0.009004879659039379,0.009094667739296498,0.0,0.5156348200832154,0.0,0.011079005450826126,0.014033243469611949,9.390025380904991e-05,0.006619501508019278,0.0004668828668229167,0.005727092810310982,3.1131634904442765e-05,0.0,0.003329816567094907,0.0,0.0,0.0014363762674105519,0.0,0.0,0.0,0.003179733917150725,0.00237263600229903,0.017550386277128273,0.0,0.0062590596293457465,0.023310943842398832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242784047062139,0.0
39,47.667761,-122.379023,Tripod Coffee,5401 17th Ave NW,40,0.0,0.0,0.07010355830873997,0.0018775579998402423,0.00973336402993658,0.0,0.0,0.08320763298203182,0.0,0.0,0.0,0.05511131741343,0.0018667346165547301,0.0,0.0,0.0,0.0,0.0,0.00014116628886341254,0.0,0.0,0.034318897125980116,0.0,0.0,0.003773558578078828,0.0,0.0,0.0,0.11787724774960955,0.04218515800538048,0.10644102550908983,0.0,0.0,0.0,0.044085218370011316,0.0,0.0,0.0,0.0,0.05848162929880653
40,47.66358741514616,-122.38006666529505,Dutch Bike Company | Cafe,4741 Ballard Ave NW,41,0.009150452859258229,0.005355077775175914,0.0,0.0,0.0,0.0009857537877652324,0.0,0.0,0.0024033441058154844,0.050615447201116735,0.07813918995978697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01184634132055485,0.0,0.0,0.0,0.008574026521934706,0.09158395923055516,0.0,0.0,0.0,0.009779048316715468,0.010874116401462762,0.026451745044610567,0.08368359967893144,0.0,0.0,0.003278055564187923,0.017851695812899734,0.07866073388619121,0.02071206697915521,0.07545025965959816,0.0,0.0
42,47.68698549961525,-122.37644038538744,The Dane,"8000 15th ave NW, Seattle, wa, 98117",43,0.08321527315415489,0.07343964778396374,0.0,0.0,0.003792389385026325,0.0,0.0,0.005224628307671504,0.0,0.0,0.021229506525969086,0.03438515772772291,0.04690159251661637,0.0,0.0,0.0,0.0,0.0,0.0,0.017575399132446382,0.0,0.003714288599438175,0.13961449053049044,0.047525231427348616,0.0145072391696953,0.0,0.053835758357935325,0.0034613254366648834,0.0,0.020462284799905868,0.0270140193587532,0.0,0.2447967358092948,0.010334224490998576,0.01078452544766746,0.0,0.0,0.0,0.0,0.03843592799159544
43,47.67956170698513,-122.37688978488913,Grumpy D's,7001 15th Ave NW,44,0.04130915877771419,0.007499779701119356,0.0,0.0,0.0,0.0,0.010944118802174212,0.0,0.0,0.0,0.0,0.011332953640228318,0.0,0.0,0.0,0.0,0.017816590630567578,0.0,0.0,0.0021359868822396232,0.0032717175692362093,0.008711290859169617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027954610691155304,0.0013901548646085785,0.02314930913716125,0.016382174614245695,0.05191489188247062,0.05797445575172482,0.4633381335315812,0.0,0.0,0.0,0.0
44,47.67604836800615,-122.37678099630381,Jumpin' Jimmy's,6501 15th Ave NW,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187660261462488,0.0,0.0,0.0,0.0,0.18246716897442708,0.0,0.0,0.0,0.0,0.05225461407534809,0.0,0.0,0.0,0.0,0.0,0.0,0.002663590993564984,0.0,0.0,0.0,0.0,0.0,0.0,0.18596103241924256,0.0,0.0,0.0,0.014664464655021272
46,47.65190249424469,-122.37663848195524,Java Jazz,3457 15th Ave W,47,0.0,0.0,0.001979799135548007,0.004788892802413142,0.0,0.0,0.00015558214223921626,0.06613772703198025,0.002660199846238015,0.0,0.0492787207317573,0.058324575125597224,0.0,0.0,0.0,0.0,0.0,0.0,0.03687995055318639,0.0,0.046773867896097686,0.012447851196844259,0.0,0.0,0.0,0.0,0.0,0.0,0.11851692298747232,0.12180929638386755,0.0,0.0,0.0,0.012465906981804655,0.0,0.0,0.04249300522751253,0.16721462819304653,0.0,0.0498240402684435
47,47.563464709782885,-122.37839569780942,Realfine Coffee,4480 Fauntleroy Way SW,48,0.0,0.0,0.03214801922369664,0.0,0.0,0.0,0.06877643243039917,0.09362787221698238,0.0007934318782699425,0.002773539649842328,0.0,0.010723334392330638,0.009788103251633394,0.052182422885362116,0.0,0.0,0.0019697064948442414,0.0,0.0006916203844669857,0.0003438465819715853,0.037420141586250864,0.0,0.0,0.0,0.2688402993066621,0.03037834383818017,0.044470394770666284,0.0,0.02153167525714453,0.06069286955075205,0.011014124243083269,0.0023626086137334586,0.001272626840428008,0.0,0.0,0.0,0.0,0.006859743657833639,0.0,0.0
48,47.535881523621406,-122.3766335090412,Cafe Osita,7349 35th Ave SW,49,0.022877400759646626,0.058300654845394914,0.0,0.0,0.013574059930178704,0.0,0.08253060719885437,0.0,0.0,0.0,0.016772426693259727,0.08951334213942587,0.06441836318565966,0.0,0.0,0.001506257643053134,0.013337527336465477,0.0,0.0,0.0,0.0,0.0,0.026835819143357174,0.0051671810770081645,0.017491528196864524,0.010756872970013476,0.07848119786221695,0.0,0.011029248227289977,0.1382046160700562,0.0,0.0,0.0,0.035580424837363386,0.0,0.032204611708299496,0.0038660687474656673,0.04513258393935728,0.0,0.03330188523309095
49,47.52287764332266,-122.37702138483448,Bird on a Wire Espresso,3509 SW Henderson St,50,0.0,0.08361480794396298,0.0,0.10314945374593393,0.0,0.00034894392265780595,0.021034383292719228,0.0,0.0,0.04164739489128725,0.0,0.042302122084581686,0.06550331161710726,0.0,0.0,0.0032082345939523607,0.00801265553880025,0.04965967350939216,0.0018477341826148423,0.0052063210139774345,0.06885295228462146,0.0,0.0,0.0,0.006193053595430267,0.17454469333161812,0.0059228126236701,0.0,0.0,0.04822683236360574,0.0,0.0,0.0,0.007457273328458074,0.01507821391974495,0.0509660978827006,0.024725290719489992,0.03874706750027339,0.12968208971341222,0.0
